AGNO;DEN_ID;DEN_CANAL;DEN_ESTADO;DEN_FEC_CREACION;DEN_MES_CREACION;DEN_TRIMESTRE_CREACION;DEN_FEC_TERMINO_DENUNCIA;DEN_OFICINA;DEN_DEPARTAMENTO;DEN_AMBITO;DEN_TEMA;DEN_SUBTEMA;FIS_ID;FIS_ID_SEGUIMIENTO;PA_ID;DEN_MRUN;DEN_AFECTADO;DEN_SEXO;DEN_TIPO;AFEC_MRUN;AFEC_SEXO;RBD;EE_NOMBRE;EE_COD_REGION;EE_COD_PROVINCIA;EE_COD_COMUNA;EE_NOM_COMUNA;EE_COD_DEPE;EE_DEPE_AGRUP;AFEC_COD_ENSE2;DEN_REGION;DEN_CIBERBULLYING
2016;CAS-61552-S6T7C1;2;1;20160817;8;3;20160819;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;9420179;0;2;APODERADO/A;14206955;1;9156;ESCUELA BAS. RENACIMIENTO N_ 1;13;131;13120;ÑUÑOA;3;3;2;13;0
2016;CAS-61554-Z4M1J1;2;1;20160817;8;3;20160928;13;1;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;FALTA O AUSENCIA DEL PERSONAL DEL ESTABLECIMIENTO; ; ; ;18312031;0;2;APODERADO/A;7291766;1;24689;CTRO.EDUC.CATOLICO DIDASCALIO STA. MARIA;13;131;13112;LA PINTANA;3;3;2;13; 
2016;CAS-61555-Y9T9Q9;2;1;20160817;8;3;20160909;13;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR ORIENTACIÓN SEXUAL; ; ; ;15914334;1;1;ESTUDIANTE;15914334;2;8498;LICEO DARIO SALAS;13;131;13101;SANTIAGO;2;1;5;13; 
2016;CAS-61556-W8D0V9;2;1;20160817;8;3;20160822;13;1;GESTIÓN DE RECURSOS FINANCIEROS;USO DE LA SUBVENCIÓN O APORTES DEL ESTADO;IRREGULARIDADES EN EL USO DE OTROS TIPOS DE SUBVENCIÓN O APORTES DEL ESTADO (SUBVENCIÓN GENERAL, APORTES DEL ESTADO A ESTABLECIMIENTOS DE EDUCACIÓN PARVULARIA U OTROS); ; ; ;986391;0;2;PADRE/MADRE/TUTOR;13267022;2;24766;COLEGIO ALMENDRAL;13;131;13110;LA FLORIDA;3;3;5;13; 
2016;CAS-61557-D0Z6T4;2;1;20160817;8;3;20161020;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;SITUACIONES DE CONFLICTO ENTRE PÁRVULOS QUE AFECTAN LA CONVIVENCIA ESCOLAR (GOLPES, MORDEDURAS, EMPUJONES, RASGUÑOS, TIRONES DE PELO); ; ; ;14369430;0;1;PADRE/MADRE/TUTOR;22475207;1;10364;ESCUELA BASICA N 953 JOSE ARTIGAS;13;131;13127;RECOLETA;3;3;1;13; 
2016;CAS-61558-G5H3B0;2;1;20160817;8;3;20161024;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;19016071;0;2;PADRE/MADRE/TUTOR;17666638;1;25713;COLEGIO PART. MANANTIAL DE LA FLORIDA;13;131;13110;LA FLORIDA;3;3;2;13;0
2016;CAS-61559-G9K4W8;2;1;20160818;8;3;20160901;13;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR DEUDA; ; ; ;21196120;0;1;DOCENTE;17623677;2;26405;COLEGIO HERMANOS CARRERA DE CHILE;13;131;13119;MAIPÚ;3;3;5;13; 
2016;CAS-61560-M8M4G3;2;1;20160818;8;3;20160907;10;2;INFRAESTRUCTURA;LOCAL O INFRAESTRUCTURA DEL ESTABLECIMIENTO EDUCACIONAL;FALTA O DEFICIENCIAS EN LA INFRAESTRUCTURA DEL ESTABLECIMIENTO;161001644; ; ;22315544;1;2;PADRE/MADRE/TUTOR;22315544;2;16923;THE BRISTISH SCHOOL PATAGONIA;10;101;10101;PUERTO MONTT;3;3;2;10; 
2016;CAS-61561-G0T7T6;1;1;20160818;8;3;20170531;6;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;160600897; ;160600897;8353767;0;2;APODERADO/A;2566435;2;2126;COL. JOSE A. MANSO DE VELASCO Y S.;6;61;6101;RANCAGUA;1;1;1;6; 
2016;CAS-61564-D5K7L6;1;1;20160818;8;3;20160923;2;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;12847541;0;2;PADRE/MADRE/TUTOR;16359183;2;269;ESCUELA BASICA SAN PEDRO DE ATACAMA;2;22;2203;SAN PEDRO DE ATACAMA;2;1;2;2;0
2016;CAS-61565-F8W4R6;2;1;20160818;8;3;20160823;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;4665046;0;2;APODERADO/A;7978388;2;9897;LICEO POLITECNICO PARTICULAR HANNOVER;13;131;13119;MAIPÚ;3;3;7;13; 
2016;CAS-61567-S3F2M8;1;1;20160818;8;3;20160914;13;1;ADMISIÓN;PROCESO DE ADMISIÓN;ESTABLECIMIENTO NO PERMITE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE SELECCIONADO EN PROCESO DE ADMISIÓN; ; ; ;7017500;0;1;APODERADO/A;2971868;1;10069;COLEGIO MARQUEL;13;131;13126;QUINTA NORMAL;3;3;5;13; 
2016;CAS-61570-Y1Q8B9;1;1;20160818;8;3;20160823;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;EXPULSIÓN DE PÁRVULO Y/O ESTUDIANTE; ; ; ;4872184;0;2;APODERADO/A;4464177;1;10545;LICEO IND. MIGUEL AYLWIN GAJARDO;13;134;13401;SAN BERNARDO;1;1;7;13; 
2016;CAS-61571-B0L7B9;1;1;20160818;8;3;20160929;3;3;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;INCUMPLIMIENTO DE LOS REQUISITOS DE IDONEIDAD PROFESIONAL Y/O TÉCNICA DEL PERSONAL DEL ESTABLECIMIENTO;160300414; ;160300414;24534740;1;2;DIRECTOR REGIONAL (SIE);24534740;2;380;ESCUELA BASICA DIEGO PORTALES PALAZUELOS;3;32;3201;CHAÑARAL;2;1;2;3; 
2016;CAS-61572-R7R2Z0;2;1;20160818;8;3;20160909;13;1;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;FALTA O AUSENCIA DEL PERSONAL DEL ESTABLECIMIENTO; ; ; ;12521888;1;1;ESTUDIANTE;12521888;2;8501;LICEO POLITEC. PDTE. GABRIEL GONZALEZ VIDELA;13;131;13101;SANTIAGO;2;1;7;13; 
2016;CAS-61574-M0N7X8;1;1;20160818;8;3;20160829;7;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;EXPULSIÓN DE PÁRVULO Y/O ESTUDIANTE; ; ; ;165667;0;2;APODERADO/A;10486707;2;2930;LICEO DE CULTURA Y DIFUSION ARTISTICA;7;71;7101;TALCA;2;1;5;7; 
2016;CAS-61575-L4K4P2;2;1;20160818;8;3;20161017;6;2;GESTIÓN DE RECURSOS FINANCIEROS;COBROS EN ESTABLECIMIENTOS SUBVENCIONADOS O QUE RECIBEN APORTES DEL ESTADO;IRREGULARIDADES EN EL COBRO DE MENSUALIDADES Y/O COLEGIATURA;160601043; ; ;11535576;0;2;OTRO MIEMBRO DE LA COMUNIDAD;24785620;2;15534;COLEGIO SAN IGNACIO;6;61;6108;MACHALÍ;3;3;5;6; 
2016;CAS-61576-X5P3J8;1;1;20160818;8;3;20160912;11;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;5978055;0;1;APODERADO/A;12371666;2;8366;ESCUELA LYON COLLEGE;11;111;11101;COYHAIQUE;3;3;2;11; 
2016;CAS-61579-Z0M6K3;1;1;20160818;8;3;20170408;13;3;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;SUSPENSIÓN DE CLASES A PÁRVULO Y/O ESTUDIANTE;161305609; ;161305609;17118707;0;2;APODERADO/A;18084012;1;8563;ESCUELA BASICA REPUBLICA DE MEXICO;13;131;13101;SANTIAGO;2;1;2;13; 
2016;CAS-61580-C1Y6S3;2;1;20160818;8;3;20161202;13;2;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;SITUACIONES DE CONFLICTO ENTRE PÁRVULOS QUE AFECTAN LA CONVIVENCIA ESCOLAR (GOLPES, MORDEDURAS, EMPUJONES, RASGUÑOS, TIRONES DE PELO);161305393; ; ;3784524;0;2;PADRE/MADRE/TUTOR;10944579;2;8849;COLEGIO LA VIRGEN DE POMPEYA;13;131;13114;LAS CONDES;3;3;1;13; 
2016;CAS-61582-V3W6M8;1;1;20160818;8;3;20170120;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;3980976;0;2;PADRE/MADRE/TUTOR;10049610;2;14599;COLEGIO POETA DANIEL DE LA VEGA;5;58;5801;QUILPUÉ;3;3;2;5; 
2016;CAS-61584-N6J4L0;1;1;20160818;8;3;20160906;10;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;1961316;0;2;APODERADO/A;23680464;2;22686;ESCUELA BASICA LAS CAMELIAS;10;101;10101;PUERTO MONTT;2;1;2;10;0
2016;CAS-61585-Y9W4X3;1;1;20160818;8;3;20160905;6;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;7582563;0;2;APODERADO/A;13514599;1;2131;ESCUELA MUNICIPAL CARLOS MIRANDA MIRANDA;6;61;6101;RANCAGUA;1;1;2;6;0
2016;CAS-61587-F7W3M1;1;1;20160818;8;3;20161017;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;15888056;0;2;APODERADO/A;18805963;1;16829;ESCUELA DE PARVULOS N°2437,  COLEGIO ALEMÁN DE CHICUREO;13;133;13301;COLINA;4;4;2;13;0
2016;CAS-61588-N4S1W4;1;1;20160818;8;3;20170120;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;21917219;0;2;APODERADO/A;15513616;2;1590;COLEGIO SALESIANO VALPARAISO;5;51;5101;VALPARAÍSO;3;3;5;5;0
2016;CAS-61589-X2M6L3;1;1;20160818;8;3;20160930;10;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;11826800;0;2;APODERADO/A;19860352;1;7634;ESCUELA MIRASOL;10;101;10101;PUERTO MONTT;2;1;2;10;0
2016;CAS-61590-Z1T7V0;1;1;20160818;8;3;20160916;11;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;15630658;0;2;APODERADO/A;16680478;1;8368;ESCUELA PARTICULAR SAN JOSE OBRERO;11;111;11101;COYHAIQUE;3;3;2;11;0
2016;CAS-61591-T0W1L8;1;1;20160818;8;3;20160906;3;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;5853931;0;2;APODERADO/A;3810096;2;408;ESCUELA PEDRO LEON GALLO;3;31;3101;COPIAPÓ;2;1;2;3; 
2016;CAS-61594-G4M0S0;1;1;20160818;8;3;20161027;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;22765779;0;2;APODERADO/A;24873100;1;25475;COLEGIO PART. PADRE JOSE KENTENICH;13;132;13201;PUENTE ALTO;3;3;2;13;0
2016;CAS-61596-C3B9C5;2;1;20160818;8;3;20160930;10;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;11048026;1;2;PADRE/MADRE/TUTOR;11048026;2;8002;LICEO GALVARINO RIVEROS CARDENAS;10;102;10201;CASTRO;1;1;5;10; 
2016;CAS-61598-H7G2B7;2;1;20160818;8;3;20160909;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO PERMITIR EL INGRESO O PERMANENCIA EN EL ESTABLECIMIENTO DE PÁRVULOS Y/O ESTUDIANTES; ; ; ;18794791;1;2;ESTUDIANTE;18794791;2;10544;LICEO ELVIRA BRADY MALDONADO-SN.BERNARDO;13;134;13401;SAN BERNARDO;1;1;5;13; 
2016;CAS-61599-L0T8R3;2;1;20160818;8;3;20160825;6;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR NECESIDADES EDUCATIVAS ESPECIALES PERMANENTES Y/O TRANSITORIAS (TDA, DISCAPACIDAD FÍSICA Y/O INTELECTUAL, U OTRAS); ; ; ;16488426;0;2;DIRECTOR(A);345294;1;2105;LICEO INDUSTRIAL ERNESTO PINTO LAGARRIGUE;6;61;6101;RANCAGUA;5;5;7;6; 
2016;CAS-61601-T0T5T4;1;1;20160818;8;3;20160818;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;13679358;1;1;TRIBUNALES;13679358;2;1453;LICEO MUNICIPAL LUIS LABORDA;5;55;5503;HIJUELAS;2;1;2;5;0
2016;CAS-61602-R4Q5W6;2;1;20160818;8;3;20160920;6;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;14831506;0;2;APODERADO/A;7097287;2;15817;COLEGIO NAHUELCURA;6;61;6108;MACHALÍ;3;3;2;6;0
2016;CAS-61603-G8H1D8;2;1;20160818;8;3;20161222;8;3;CONVIVENCIA;INSTANCIAS DE PARTICIPACIÓN DE LA COMUNIDAD EDUCATIVA (CCAA, CCPA, CONSEJOS ESCOLARES, CONSEJO DE PROFESORES, APODERADOS/AS);IRREGULARIDADES EN EL FUNCIONAMIENTO DE CONSEJOS ESCOLARES Y/O COMITÉS DE BUENA CONVIVENCIA;160803177; ;160803177;16236712;1;2;APODERADO/A;16236712;2;3802;LICEO SAN GREGORIO;8;84;8409;ÑIQUÉN;2;1;0;8; 
2016;CAS-61604-Z3H0Q9;2;1;20160818;8;3;20160823;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO PERMITIR EL INGRESO O PERMANENCIA EN EL ESTABLECIMIENTO DE PÁRVULOS Y/O ESTUDIANTES; ; ; ;8442636;0;1;PADRE/MADRE/TUTOR;14327243;2;25842;COLEGIO DIVINA PASTORA;13;131;13110;LA FLORIDA;4;4;2;13; 
2016;CAS-61605-P7B9D6;2;1;20160818;8;3;20160822;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;23223592;0;2;PADRE/MADRE/TUTOR;4537094;1;1637;COLEGIO SANTO DOMINGO;5;51;5101;VALPARAÍSO;4;4;5;5; 
2016;CAS-61606-T2K2K5;2;1;20160818;8;3;20161028;8;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;7137302;0;2;APODERADO/A;6709046;2;18128;COLEGIO SANTO TOMÁS;8;83;8301;LOS ANGELES;3;3;2;8;0
2016;CAS-61609-G9N4F8;2;1;20160818;8;3;20161108;8;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;19206420;0;2;PADRE/MADRE/TUTOR;643709;2;12020;ESCUELA BASICA ENRIQUE ZANARTU PRIETO;8;83;8303;CABRERO;2;1;2;8;0
2016;CAS-61610-R8K4T5;2;1;20160818;8;3;20160823;13;1;INFRAESTRUCTURA;LOCAL O INFRAESTRUCTURA DEL ESTABLECIMIENTO EDUCACIONAL;CAMBIO DE UBICACIÓN O CIERRE DEL ESTABLECIMIENTO; ; ; ;10557931;0;2;APODERADO/A;17599463;1;9593;ESCUELA BASICA EDUCADORES DE CHILE;13;131;13131;SAN RAMÓN;2;1;2;13; 
2016;CAS-61612-J5Y8B9;2;1;20160818;8;3;20161005;13;2;SEGURIDAD E HIGIENE;PROCEDIMIENTOS O MEDIDAS DE HIGIENE, SALUD Y SALUBRIDAD;IRREGULARIDADES EN EL PROCEDIMIENTO DE HIGIENE Y DESINFECCIÓN DEL ESTABLECIMIENTO (SANITACIÓN, DESINFECCIÓN, MANIPULACIÓN DE RESIDUOS, CONTROL DE VECTORES Y PLAGAS, VENTILACIÓN, OTRAS);161303898; ; ;10557931;0;2;APODERADO/A;17599463;1;9593;ESCUELA BASICA EDUCADORES DE CHILE;13;131;13131;SAN RAMÓN;2;1;2;13; 
2016;CAS-61613-F9K3D0;1;1;20160818;8;3;20170109;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;9784902;0;2;APODERADO/A;1740609;2;14788;COLEGIO PAPA JUAN PABLO II;5;56;5601;SAN ANTONIO;3;3;2;5;0
2016;CAS-61614-T5Q5F4;1;1;20160818;8;3;20161220;8;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;16563271;0;2;TRIBUNALES;22644659;2;4724;ESCUELA BASICA LA DAMA BLANCA;8;81;8110;TALCAHUANO;2;1;2;8;0
2016;CAS-61615-N5W5Z8;2;1;20160818;8;3;20170404;10;3;CONVIVENCIA;MALTRATO A MIEMBROS ADULTOS DE LA COMUNIDAD EDUCATIVA;MALTRATO DE PADRE, MADRE Y/O APODERADO (A) HACIA PERSONAL DEL ESTABLECIMIENTO (DOCENTES, EDUCADORES, OTRO); ; ; ;20685686;1;2;DOCENTE;20685686;2;22509;ESCUELA ALEMANIA;10;101;10101;PUERTO MONTT;2;1;2;10; 
2016;CAS-61616-W0H3S2;2;1;20160818;8;3;20161108;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;925873;0;2;APODERADO/A;6850556;1;25386;COLEGIO PARTICULAR NOVO MUNDO;13;131;13125;QUILICURA;3;3;5;13; 
2016;CAS-61619-S6T0Z9;2;1;20160818;8;3;20161108;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;21913568;0;2;APODERADO/A;11009913;1;25999;COLEGIO ALICANTE DEL SOL;13;132;13201;PUENTE ALTO;3;3;2;13;0
2016;CAS-61620-L2T7L8;2;1;20160818;8;3;20160928;8;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;3851652;1;1;PADRE/MADRE/TUTOR;3851652;2;4664;COLEGIO SANTA EUFRASIA;8;81;8101;CONCEPCIÓN;3;3;5;8; 
2016;CAS-61622-H9C9B6;2;1;20160818;8;3;20161223;5;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR NECESIDADES EDUCATIVAS ESPECIALES PERMANENTES Y/O TRANSITORIAS (TDA, DISCAPACIDAD FÍSICA Y/O INTELECTUAL, U OTRAS); ; ; ;20248170;0;2;APODERADO/A;3068613;1;14909;ESCUELA ESPECIAL DE LENGUAJE PAIHUEN-MAPU;5;56;5601;SAN ANTONIO;3;3;4;5; 
2016;CAS-61623-V2S9X8;2;1;20160818;8;3;20160909;13;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR OTRAS CAUSALES; ; ; ;20220947;0;2;APODERADO/A;11094853;2;12122;ESCUELA EDUCADORA GABRIELA MISTRAL;13;131;13124;PUDAHUEL;3;3;2;13; 
2016;CAS-61624-T9J8C8;2;1;20160818;8;3;20160909;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;EXPULSIÓN DE PÁRVULO Y/O ESTUDIANTE; ; ; ;12143969;0;1;DIRECTOR(A);8559147;1;25349;COLEGIO PARTICULAR MELFORD COLLEGE;13;131;13125;QUILICURA;3;3;5;13; 
2016;CAS-61625-X7F6F5;2;1;20160818;8;3;20160825;6;1;GESTIÓN TÉCNICO-PEDAGÓGICA;REGLAMENTO DE EVALUACIÓN, CALIFICACIÓN Y PROMOCIÓN;IRREGULARIDADES EN EL PROCEDIMIENTO DE EVALUACIÓN Y CALIFICACIÓN DE LOS PÁRVULOS Y/O ESTUDIANTES; ; ; ;15588709;0;1;PADRE/MADRE/TUTOR;18930316;1;15589;COLEGIO ALCALDE PEDRO URBINA;6;61;6112;PEUMO;3;3;2;6; 
2016;CAS-61626-V4V7B8;2;1;20160818;8;3;20161104;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;2154486;0;2;APODERADO/A;8464490;1;9903;COLEGIO LOS CONQUISTADORES;13;131;13102;CERRILLOS;3;3;2;13; 
2016;CAS-61627-D5H6C4;1;1;20160819;8;3;20160913;7;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;12186972;0;2;APODERADO/A;208925;2;16627;COLEGIO SAN IGNACIO DE TALCA;7;71;7101;TALCA;3;3;2;7;1
2016;CAS-61629-B0M9D8;1;1;20160819;8;3;20170530;8;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;160803201; ;160803201;10086992;0;2;APODERADO/A;4628384;1;5001;ESCUELA ARTURO HUGHES CERNA;8;81;8102;CORONEL;2;1;2;8; 
2016;CAS-61633-Z7D9R6;2;1;20160819;8;3;20160930;13;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR NECESIDADES EDUCATIVAS ESPECIALES PERMANENTES Y/O TRANSITORIAS (TDA, DISCAPACIDAD FÍSICA Y/O INTELECTUAL, U OTRAS); ; ; ;12936311;0;2;APODERADO/A;22248115;1;25091;ESC. BASICA BOSTON COLLEGE MAIPU;13;131;13119;MAIPÚ;3;3;1;13; 
2016;CAS-61639-F8G9L9;2;1;20160819;8;3;20170103;13;2;GESTIÓN TÉCNICO-PEDAGÓGICA;JORNADA EDUCATIVA (HORAS DE CLASES O ACTIVIDADES Y HORAS NO LECTIVAS);INCUMPLIMIENTO DE HORAS DE CLASES O ACTIVIDADES;161305635; ; ;16097646;1;2;APODERADO/A;16097646;2;8495;LICEO CONFEDERACION SUIZA;13;131;13101;SANTIAGO;2;1;5;13; 
2016;CAS-61640-R8P2T5;1;1;20160819;8;3;20160901;6;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;2337277;0;2;APODERADO/A;18433725;1;2247;COLEGIO GABRIELA MISTRAL;6;61;6108;MACHALÍ;2;1;2;6; 
2016;CAS-61642-C6F5S1;2;1;20160819;8;3;20170408;13;3;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;FALTA O AUSENCIA DEL PERSONAL DEL ESTABLECIMIENTO;161303902; ;161303902;24913451;0;2;PADRE/MADRE/TUTOR;19297815;2;25075;ESC.ESP.TRAT.DE LA COMUNICION EDEN;13;131;13109;LA CISTERNA;3;3;1;13; 
2016;CAS-61648-F2P2S3;1;1;20160819;8;3;20160819;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;15678086;0;2;APODERADO/A;15668245;1;11199;COLEGIO LUIS CRUZ MARTINEZ;5;54;5401;LA LIGUA;2;1;2;5; 
2016;CAS-61649-P3N9W6;1;1;20160819;8;3;20161003;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;17674642;0;2;APODERADO/A;18333029;1;11812;COLEGIO TOMAS MORO;13;131;13130;SAN MIGUEL;3;3;2;13; 
2016;CAS-61650-L0J2P5;1;1;20160819;8;3;20160902;3;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;3827099;0;2;APODERADO/A;24470310;1;406;ESCUELA VICENTE SEPULVEDA ROJO;3;31;3101;COPIAPÓ;2;1;2;3;0
2016;CAS-61652-Q8H3C4;2;1;20160819;8;3;20170227;1;3;SEGURIDAD E HIGIENE;PROCEDIMIENTOS O MEDIDAS DE HIGIENE, SALUD Y SALUBRIDAD;IRREGULARIDADES EN EL PROCEDIMIENTO DE HIGIENE Y DESINFECCIÓN DEL ESTABLECIMIENTO (SANITACIÓN, DESINFECCIÓN, MANIPULACIÓN DE RESIDUOS, CONTROL DE VECTORES Y PLAGAS, VENTILACIÓN, OTRAS);160100350; ;160100350;1869806;1;1;APODERADO/A;1869806;2;12646;COLEGIO DE LA COSTA;1;11;1101;IQUIQUE;3;3;2;1; 
2016;CAS-61653-Z2J3K5;1;1;20160819;8;3;20170427;7;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;160701791; ;160701791;4662494;0;2;APODERADO/A;20421221;2;2930;LICEO DE CULTURA Y DIFUSION ARTISTICA;7;71;7101;TALCA;2;1;2;7; 
2016;CAS-61654-V0D3K6;2;1;20160819;8;3;20160826;5;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO PERMITIR EL INGRESO O PERMANENCIA EN EL ESTABLECIMIENTO DE PÁRVULOS Y/O ESTUDIANTES; ; ; ;22536907;0;2;OTRO MIEMBRO DE LA COMUNIDAD;10052833;1;14420;COLEGIO EL ALBA;5;56;5604;EL QUISCO;3;3;5;5; 
