AGNO;DEN_ID;DEN_CANAL;DEN_ESTADO;DEN_FEC_CREACION;DEN_MES_CREACION;DEN_TRIMESTRE_CREACION;DEN_FEC_TERMINO_DENUNCIA;DEN_OFICINA;DEN_DEPARTAMENTO;DEN_AMBITO;DEN_TEMA;DEN_SUBTEMA;DEN_MRUN;DEN_AFECTADO;DEN_SEXO;DEN_TIPO;AFEC_MRUN;AFEC_SEXO;RBD;EE_NOMBRE;EE_COD_REGION;EE_COD_PROVINCIA;EE_COD_COMUNA;EE_NOM_COMUNA;EE_COD_DEPE;EE_DEPE_AGRUP;AFEC_COD_ENSE2;DEN_REGION
2015;CAS-45601-P5J5Y1;1;1;20151027;10;4;20151117;8;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;17627584;0;2;APODERADO/A;18810832;1;4103;ESCUELA GRUMETE CORTES;8;84;8414;QUIRIHUE;2;1;2;8
2015;CAS-45602-F9J1B1;1;1;20151027;10;4;20151202;12;1;CONVIVENCIA;MALTRATO A MIEMBROS ADULTOS DE LA COMUNIDAD EDUCATIVA;MALTRATO DE PERSONAL DEL ESTABLECIMIENTO A PADRE, MADRE Y/O APODERADO;734293;1;2;APODERADO/A;734293;2;8449;ESCUELA ELBA OJEDA GOMEZ;12;121;12101;PUNTA ARENAS;1;1;2;12
2015;CAS-45603-R9M0S4;1;1;20151027;10;4;20160113;1;2;CONVIVENCIA;INSTANCIAS DE PARTICIPACIÓN DE LA COMUNIDAD EDUCATIVA (CCAA, CCPA, CONSEJOS ESCOLARES, CONSEJO DE PROFESORES, APODERADOS/AS);IRREGULARIDADES EN EL FUNCIONAMIENTO DEL CENTRO DE PADRES Y APODERADOS/AS;10952294;1;1;APODERADO/A;10952294;2;125;ESCUELA PROFESOR MANUEL CASTRO RAMOS;1;11;1101;IQUIQUE;1;1;2;1
2015;CAS-45604-M7H2S1;2;1;20151027;10;4;20160603;13;3;INFRAESTRUCTURA;LOCAL O INFRAESTRUCTURA DEL ESTABLECIMIENTO EDUCACIONAL;FALTA O DEFICIENCIAS EN LA INFRAESTRUCTURA DEL ESTABLECIMIENTO;9635713;1;2;APODERADO/A;9635713;2;9396;COLEGIO SANTA CECILIA DE LA FLORIDA;13;131;13110;LA FLORIDA;4;4;5;13
2015;CAS-45606-G7M1D2;2;1;20151027;10;4;20151113;13;1;CONVIVENCIA;SITUACIONES DE CONNOTACIÓN SEXUAL;SITUACIONES DE CONNOTACIÓN SEXUAL DE ADULTO A PÁRVULOS Y/O ESTUDIANTES;8368646;0;1;ESTUDIANTE;17161756;2;8658;COLEGIO FRANCISCO ARRIARAN;13;131;13101;SANTIAGO;3;3;2;13
2015;CAS-45607-H0W1N4;2;1;20151027;10;4;20151214;8;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;14977835;1;1;APODERADO/A;14977835;2;4820;ESCUELA PARTICULAR QUEEN ELIZABETH SCHOOL;8;81;8107;PENCO;3;3;2;8
2015;CAS-45608-L6F6Q9;1;1;20151027;10;4;20160621;6;3;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;INCUMPLIMIENTO DE LOS REQUISITOS DE IDONEIDAD PROFESIONAL Y/O TÉCNICA DEL PERSONAL DEL ESTABLECIMIENTO;11231959;1;2;APODERADO/A;11231959;2;15695;JARDIN INFANTIL MELODY;6;61;6101;RANCAGUA;3;3;1;6
2015;CAS-45610-S7V6C5;2;1;20151027;10;4;20160209;13;3;MOBILIARIO, EQUIPAMIENTO, MATERIAL DIDÁCTICO Y ELEMENTOS DE ENSEÑANZA;MOBILIARIO, EQUIPAMIENTO, ELEMENTOS DE ENSEÑANZA Y MATERIAL DIDÁCTICO;MOBILIARIO Y EQUIPAMIENTO INSUFICIENTES, INADECUADOS, INSEGUROS Y/O INSALUBRES (EJ. MESAS, SILLAS, SISTEMA DE CALEFACCIÓN, JUEGOS DE PATIO, OTROS);9635713;1;2;APODERADO/A;9635713;2;9396;COLEGIO SANTA CECILIA DE LA FLORIDA;13;131;13110;LA FLORIDA;4;4;5;13
2015;CAS-45612-C4Y7J2;1;1;20151027;10;4;20151113;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);21490988;0;2;APODERADO/A;14032186;2;8627;COLEGIO SANTA MARIA DE SANTIAGO;13;131;13101;SANTIAGO;3;3;5;13
2015;CAS-45614-Q6J4J8;2;1;20151027;10;4;20160603;13;3;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;FALTA O AUSENCIA DEL PERSONAL DEL ESTABLECIMIENTO;9635713;1;2;APODERADO/A;9635713;2;9396;COLEGIO SANTA CECILIA DE LA FLORIDA;13;131;13110;LA FLORIDA;4;4;5;13
2015;CAS-45615-S3Z0W3;1;1;20151027;10;4;20160219;10;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);20870185;0;2;APODERADO/A;21237895;2;22494;LICEO TECNICO PROFESIONAL AGRICOLA MARITIMO BOSQUE NATIVO;10;101;10101;PUERTO MONTT;3;3;7;10
2015;CAS-45618-R8P3T2;1;1;20151027;10;4;20151201;12;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;744400;0;2;PADRE/MADRE/TUTOR;7717919;1;8436;ESCUELA PORTUGAL;12;121;12101;PUNTA ARENAS;1;1;2;12
2015;CAS-45619-R0L1N3;2;1;20151027;10;4;20151111;13;1;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;FALTA O AUSENCIA DEL PERSONAL DEL ESTABLECIMIENTO;9635713;1;2;APODERADO/A;9635713;2;9396;COLEGIO SANTA CECILIA DE LA FLORIDA;13;131;13110;LA FLORIDA;4;4;5;13
2015;CAS-45621-V0R3W2;1;1;20151027;10;4;20151027;7;1;ADMISIÓN;PROCESO DE ADMISIÓN;ESTABLECIMIENTO NO INFORMA O NO PUBLICA EL PROCEDIMIENTO DE SELECCIÓN, LOS RESULTADOS O EL REGISTRO PÚBLICO DE PÁRVULOS Y/O ESTUDIANTES ADMITIDOS (MEDIOS ELECTRÓNICOS, FOLLETOS O MURALES PÚBLICOS);22734906;0;2;APODERADO/A;3255461;2;16441;LICEO SANTA MARTA;7;71;7101;TALCA;3;3;2;7
2015;CAS-45625-W8D7L7;1;1;20151027;10;4;20151116;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);5059087;0;1;PADRE/MADRE/TUTOR;215855;2;25571;COLEGIO PARTICULAR SAN JOSE DE PUENTE ALTO;13;132;13201;PUENTE ALTO;3;3;2;13
2015;CAS-45626-B8J1S9;1;1;20151027;10;4;20160127;8;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;19516532;0;2;APODERADO/A;16801063;2;18194;ESCUELA ESPECIAL DE LENGUAJE PALABRITAS;8;81;8101;CONCEPCIÓN;3;3;4;8
2015;CAS-45627-X5R9H3;1;1;20151027;10;4;20160621;6;3;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;SUSPENSIÓN DE CLASES A PÁRVULO Y/O ESTUDIANTE;5365090;0;2;APODERADO/A;23271327;2;2110;LICEO MUNICIPAL OSCAR CASTRO ZUNIGA;6;61;6101;RANCAGUA;1;1;5;6
2015;CAS-45628-L3Z4Q5;1;1;20151027;10;4;20151201;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;9080845;0;2;PADRE/MADRE/TUTOR;17108911;1;10168;ESCUELA PARTICULAR SAN VICENTE FERRER;13;131;13103;CERRO NAVIA;3;3;1;13
2015;CAS-45630-Z1F1X1;1;1;20151027;10;4;20151207;9;1;SEGURIDAD E HIGIENE;MEDIDAS DE SEGURIDAD EN EL ESTABLECIMIENTO EDUCATIVO;IRREGULARIDADES EN EL CUMPLIMIENTO DE LAS MEDIDAS DE SEGURIDAD EN ACTIVIDADES EXTRACURRICULARES (VIAJES DE ESTUDIO, OTROS) Y/O ACTIVIDADES CURRICULARES (SALIDAS PEDAGÓGICAS, INGRESO Y RETIRO DE LA JORNADA ESCOLAR, ETC);7963856;0;2;PADRE/MADRE/TUTOR;881082;2;20181;COLEGIO SAINT PATRICK SCHOOL;9;91;9101;TEMUCO;3;3;2;9
2015;CAS-45632-M6T6L4;1;1;20151027;10;4;20151202;15;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;EXPULSIÓN DE PÁRVULO Y/O ESTUDIANTE;23081211;0;1;APODERADO/A;6962801;1;12716;COLEGIO MIRAMAR;15;151;15101;ARICA;3;3;7;15
2015;CAS-45634-C8N2Q0;1;1;20151027;10;4;20151215;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;16894114;0;2;APODERADO/A;18054639;2;8978;COLEGIO DUNALASTAIR;13;131;13114;LAS CONDES;4;4;2;13
2015;CAS-45636-C0T6N8;1;1;20151027;10;4;20160401;13;3;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;8524414;1;1;DOCENTE;8524414;2;24448;COLEGIO ARTISTICO EL SALVADOR ANEXO;13;131;13110;LA FLORIDA;3;3;2;13
2015;CAS-45638-D3Z9Z2;1;1;20151027;10;4;20151218;1;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;18943697;0;1;APODERADO/A;692709;2;12590;COLEGIO HISPANO ITALIANA;1;11;1101;IQUIQUE;3;3;5;1
2015;CAS-45643-L8Z7P2;1;1;20151027;10;4;20160509;10;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;14819683;0;1;APODERADO/A;14819683;1;22499;INSTITUTO INGLES ANTUQUENU;10;101;10101;PUERTO MONTT;3;3;2;10
2015;CAS-45644-D1Q0Q2;1;1;20151027;10;4;20160621;6;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);22551491;0;1;PADRE/MADRE/TUTOR;8599556;2;2162;COLEGIO PARTICULAR ADVENTISTA;6;61;6101;RANCAGUA;3;3;2;6
2015;CAS-45649-D6T1F5;1;1;20151027;10;4;20151116;7;1;GESTIÓN DE RECURSOS FINANCIEROS;USO DE LA SUBVENCIÓN O APORTES DEL ESTADO;IRREGULARIDADES EN EL USO DE OTROS TIPOS DE SUBVENCIÓN O APORTES DEL ESTADO (SUBVENCIÓN GENERAL, APORTES DEL ESTADO A ESTABLECIMIENTOS DE EDUCACIÓN PARVULARIA U OTROS);13078275;0;2;APODERADO/A;469130;1;2956;ESCUELA AURORA DE CHILE;7;71;7101;TALCA;2;1;2;7
2015;CAS-45650-P6Y3L6;1;1;20151027;10;4;20151203;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;8597246;0;2;APODERADO/A;16944733;1;9405;LICEO BETSABE HORMAZABAL DE ALARCON;13;131;13130;SAN MIGUEL;1;1;5;13
2015;CAS-45651-P8D8W2;1;1;20151027;10;4;20160705;13;2;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;SUSPENSIÓN DE CLASES A PÁRVULO Y/O ESTUDIANTE;15792152;0;1;PADRE/MADRE/TUTOR;4384357;1;25686;COLEGIO TRIGAL;13;131;13120;ÑUÑOA;4;4;5;13
2015;CAS-45652-P8F5T6;1;1;20151027;10;4;20160615;13;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;4957762;0;2;APODERADO/A;7001719;2;8645;LICEO JOSE DOMINGO CANAS;13;131;13125;QUILICURA;3;3;2;13
2015;CAS-45654-F3P2K3;1;1;20151027;10;4;20151130;1;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;EXPULSIÓN DE PÁRVULO Y/O ESTUDIANTE;20008642;0;2;APODERADO/A;21143479;2;12534;LICEO COLEGIO METODISTA ROBERT JOHNSON;1;11;1107;ALTO HOSPICIO;3;3;2;1
2015;CAS-45656-J5C2S3;1;1;20151027;10;4;20151117;9;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;3038321;0;2;APODERADO/A;14023410;2;20096;COLEGIO BETANIA;9;91;9101;TEMUCO;3;3;2;9
2015;CAS-45657-P2B1J3;2;1;20151027;10;4;20160714;13;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;3785121;0;2;DIRECTOR(A);14261285;2;26416;COLEGIO PREMILITAR CAPITAN IGNACIO CARRERA PINTO;13;136;13605;PEÑAFLOR;3;3;5;13
2015;CAS-45660-W4G1Y3;1;1;20151027;10;4;20151209;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;6251339;0;2;PADRE/MADRE/TUTOR;394344;2;40042;COLEGIO CASTILLA Y ARAGON;5;51;5109;VIÑA DEL MAR;3;3;2;5
2015;CAS-45664-M4Y1K6;1;1;20151027;10;4;20151109;5;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;EXPULSIÓN DE PÁRVULO Y/O ESTUDIANTE;11643428;0;2;APODERADO/A;23232989;2;1680;ESCUELA ORLANDO PENA CARVAJAL;5;51;5109;VIÑA DEL MAR;1;1;1;5
2015;CAS-45665-X6L7K0;1;1;20151027;10;4;20151027;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;SUSPENSIÓN DE CLASES A PÁRVULO Y/O ESTUDIANTE;7319345;0;2;APODERADO/A;3667983;1;10000;ESCUELA CALICANTO;13;131;13126;QUINTA NORMAL;1;1;2;13
2015;CAS-45669-S9V0S1;1;1;20151027;10;4;20160603;13;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;24746739;0;2;APODERADO/A;3447905;2;9345;ESCUELA PARTICULAR LOS CASTANOS;13;131;13110;LA FLORIDA;3;3;2;13
2015;CAS-45672-L4Q3J3;1;1;20151027;10;4;20160105;13;1;SEGURIDAD E HIGIENE;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES EN EL CONTEXTO EDUCATIVO;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES OCURRIDOS AL INTERIOR DEL ESTABLECIMIENTO EDUCACIONAL CON OCASIÓN DE SUS ESTUDIOS COMO CONSECUENCIA DE FALTA DE SUPERVISIÓN, O ACOMPAÑAMIENTO DE PERSONAL RESPONSABLE;21141033;0;2;PADRE/MADRE/TUTOR;23201938;1;10600;COLEGIO MONTESSORI;13;134;13401;SAN BERNARDO;3;3;5;13
2015;CAS-45673-F3Z6D1;1;1;20151027;10;4;20151111;1;2;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;FALTA O AUSENCIA DEL PERSONAL DEL ESTABLECIMIENTO;423066;0;2;APODERADO/A;3164137;1;12751;ESCUELA DE LENGUAJE KERIMA LTDA.;1;11;1101;IQUIQUE;3;3;1;1
2015;CAS-45674-C5Y9B9;1;1;20151027;10;4;20160603;13;3;SEGURIDAD E HIGIENE;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES EN EL CONTEXTO EDUCATIVO;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES OCURRIDOS AL INTERIOR DEL ESTABLECIMIENTO EDUCACIONAL CON OCASIÓN DE SUS ESTUDIOS COMO CONSECUENCIA DE FALTA DE SUPERVISIÓN, O ACOMPAÑAMIENTO DE PERSONAL RESPONSABLE;10755730;0;2;PADRE/MADRE/TUTOR;7164212;1;10600;COLEGIO MONTESSORI;13;134;13401;SAN BERNARDO;3;3;5;13
2015;CAS-45676-V6P4M4;1;1;20151027;10;4;20151218;11;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;21145060;0;2;APODERADO/A;335339;2;11608;LICEO TECNICO PROFESIONAL JUAN PABLO II;11;111;11101;COYHAIQUE;3;3;5;11
2015;CAS-45681-D9R6S8;2;1;20151027;10;4;20151128;6;1;CONVIVENCIA;MALTRATO A MIEMBROS ADULTOS DE LA COMUNIDAD EDUCATIVA;MALTRATO DE PADRE, MADRE Y/O APODERADO (A) HACIA PERSONAL DEL ESTABLECIMIENTO (DOCENTES, EDUCADORES, OTRO);20064206;1;2;DIRECTOR(A);20064206;2;2210;ESCUELA MUNICIPAL VILLA LA COMPANIA;6;61;6106;GRANEROS;2;1;2;6
2015;CAS-45683-V1T0K7;1;1;20151027;10;4;20151119;7;2;GESTIÓN TÉCNICO-PEDAGÓGICA;JORNADA EDUCATIVA (HORAS DE CLASES O ACTIVIDADES Y HORAS NO LECTIVAS);INCUMPLIMIENTO DE HORAS DE CLASES O ACTIVIDADES;15682234;1;2;DOCENTE;15682234;2;2948;ESCUELA CARLOS SALINAS LAGOS;7;71;7101;TALCA;2;1;2;7
2015;CAS-45687-D5Q3Q2;2;1;20151027;10;4;20151230;6;1;CONVIVENCIA;MALTRATO A MIEMBROS ADULTOS DE LA COMUNIDAD EDUCATIVA;MALTRATO ENTRE PERSONAL DEL ESTABLECIMIENTO (DOCENTES, EDUCADORES, OTRO);15203151;1;2;DOCENTE;15203151;2;2280;LICEO POLITECNICO TOMAS MARIN DE POVEDA;6;61;6115;RENGO;2;1;7;6
2015;CAS-45695-K7N4L1;2;1;20151027;10;4;20160603;13;3;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;EXPULSIÓN DE PÁRVULO Y/O ESTUDIANTE;24967134;0;2;PADRE/MADRE/TUTOR;18097747;1;9324;ESCUELA PARTICULAR MSR.DIEGO ROSALES;13;131;13110;LA FLORIDA;3;3;2;13
2015;CAS-45702-C7J0S6;2;1;20151027;10;4;20151215;13;3;INFRAESTRUCTURA;LOCAL O INFRAESTRUCTURA DEL ESTABLECIMIENTO EDUCACIONAL;FALTA O DEFICIENCIAS EN LA INFRAESTRUCTURA DEL ESTABLECIMIENTO;17844456;0;2;ESTUDIANTE;6327600;1;12255;COLEGIO ALCAZAR;13;131;13119;MAIPÚ;1;1;2;13
2015;CAS-45704-W4J6C1;2;1;20151027;10;4;20151214;8;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;18469258;1;1;APODERADO/A;18469258;2;4820;ESCUELA PARTICULAR QUEEN ELIZABETH SCHOOL;8;81;8107;PENCO;3;3;2;8
2015;CAS-45705-N4C7G1;2;1;20151027;10;4;20151231;5;2;GESTIÓN DE RECURSOS FINANCIEROS;COBROS EN ESTABLECIMIENTOS SUBVENCIONADOS O QUE RECIBEN APORTES DEL ESTADO;IRREGULARIDADES EN EL COBRO DE MATRÍCULA Y/O CUOTA DE INCORPORACIÓN;2554669;1;1;PADRE/MADRE/TUTOR;2554669;2;1967;LICEO BICENTENARIO TÉCNICO PROFESIONAL MARY GRAHAM;5;58;5804;VILLA ALEMANA;1;1;2;5
2015;CAS-45706-Y8Z7N8;2;1;20151027;10;4;20151112;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;6049413;0;2;ESTUDIANTE;22194378;1;16777;ESCUELA  DE  PARVULOS  Y  ESPECIAL  N°197 AMARAL;13;136;13602;EL MONTE;3;3;1;13
2015;CAS-45709-L8V4R0;2;1;20151028;10;4;20160510;13;2;ADMISIÓN;PROCESO DE ADMISIÓN;ESTABLECIMIENTO NO INFORMA O NO PUBLICA EL PROCEDIMIENTO DE SELECCIÓN, LOS RESULTADOS O EL REGISTRO PÚBLICO DE PÁRVULOS Y/O ESTUDIANTES ADMITIDOS (MEDIOS ELECTRÓNICOS, FOLLETOS O MURALES PÚBLICOS);18012320;0;2;APODERADO/A;14512936;1;24675;COLEGIO SAN MANUEL;13;135;13501;MELIPILLA;3;3;2;13
2015;CAS-45712-G6M0Q0;1;1;20151028;10;4;20151125;12;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);10016325;0;2;PADRE/MADRE/TUTOR;7857747;2;8429;LICEO LUIS ALBERTO BARRERA;12;121;12101;PUNTA ARENAS;1;1;2;12
2015;CAS-45713-Y9N1J4;1;1;20151028;10;4;20151127;7;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);2943170;0;2;APODERADO/A;16993126;2;2978;ESCUELA SAN MIGUEL;7;71;7101;TALCA;2;1;2;7
2015;CAS-45714-V2Q0R9;1;1;20151028;10;4;20151102;5;1;SEGURIDAD E HIGIENE;MEDIDAS DE SEGURIDAD EN EL ESTABLECIMIENTO EDUCATIVO;IRREGULARIDADES EN EL CUMPLIMIENTO DE LAS MEDIDAS DE SEGURIDAD EN ACTIVIDADES EXTRACURRICULARES (VIAJES DE ESTUDIO, OTROS) Y/O ACTIVIDADES CURRICULARES (SALIDAS PEDAGÓGICAS, INGRESO Y RETIRO DE LA JORNADA ESCOLAR, ETC);22399175;0;2;APODERADO/A;15777300;2;14923;COLEGIO WINTERHILL VIÑA DEL MAR;5;51;5109;VIÑA DEL MAR;3;3;5;5
2015;CAS-45719-T8C3K2;1;1;20151028;10;4;20151102;10;2;INFRAESTRUCTURA;LOCAL O INFRAESTRUCTURA DEL ESTABLECIMIENTO EDUCACIONAL;FALTA O DEFICIENCIAS EN LA INFRAESTRUCTURA DEL ESTABLECIMIENTO;25846254;1;2;DIRECTOR REGIONAL (SIE);25846254;0;8236;ESCUELA CHILHUE;10;102;10207;QUEILÉN;1;1;2;10
2015;CAS-45721-N2V0N0;2;1;20151028;10;4;20160603;13;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;23124892;0;2;APODERADO/A;20407099;1;8680;COLEGIO ADVENTISTA PORVENIR;13;131;13101;SANTIAGO;3;3;2;13
2015;CAS-45723-B6N7Y2;1;1;20151028;10;4;20160621;6;3;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;EXPULSIÓN DE PÁRVULO Y/O ESTUDIANTE;13912941;0;2;APODERADO/A;15891770;2;2249;COLEGIO LOS LLANOS;6;61;6108;MACHALÍ;2;1;2;6
2015;CAS-45724-G5Y6G8;2;1;20151028;10;4;20151105;0;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);7250467;0;2;APODERADO/A;22255691;1;8956;COLEGIO LATINOAMERICANO DE INTEGRACION;13;131;13123;PROVIDENCIA;4;4;2;13
2015;CAS-45725-Y2V9S0;1;1;20151028;10;4;20151102;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;20830462;0;2;PADRE/MADRE/TUTOR;22232170;2;14280;COLEGIO SAGRADA FAMILIA;5;51;5109;VIÑA DEL MAR;4;4;2;5
2015;CAS-45729-K2H4G0;1;1;20151028;10;4;20151217;14;2;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;2469067;0;2;APODERADO/A;19004806;1;6773;ESCUELA LAS ANIMAS;14;141;14101;VALDIVIA;2;1;2;14
2015;CAS-45730-Q6Z3C2;1;1;20151028;10;4;20151112;7;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;SUSPENSIÓN DE CLASES A PÁRVULO Y/O ESTUDIANTE;18205114;0;2;APODERADO/A;15890057;2;3079;ESCUELA ELENA BURGOS MOREIRA;7;71;7109;SAN CLEMENTE;2;1;2;7
2015;CAS-45737-N2K4W4;2;1;20151028;10;4;20151126;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;13349139;0;2;APODERADO/A;11551599;1;11792;LICEO PARTIC.ALBERTO MAGNO LA FLORIDA;13;131;13110;LA FLORIDA;3;3;2;13
2015;CAS-45739-F2D4C4;2;1;20151028;10;4;20151202;9;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);20762581;0;2;ESTUDIANTE;18346574;1;5597;ESCUELA ALONSO DE ERCILLA;9;91;9101;TEMUCO;2;1;2;9
2015;CAS-45740-J5M4N4;2;1;20151028;10;4;20151117;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;SUSPENSIÓN DE CLASES A PÁRVULO Y/O ESTUDIANTE;23124892;0;2;ESTUDIANTE;20407099;2;8680;COLEGIO ADVENTISTA PORVENIR;13;131;13101;SANTIAGO;3;3;2;13
2015;CAS-45742-Y1C9J5;1;1;20151028;10;4;20151223;8;3;SEGURIDAD E HIGIENE;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES EN EL CONTEXTO EDUCATIVO;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES OCURRIDOS AL INTERIOR DEL ESTABLECIMIENTO EDUCACIONAL CON OCASIÓN DE SUS ESTUDIOS COMO CONSECUENCIA DE FALTA DE SUPERVISIÓN, O ACOMPAÑAMIENTO DE PERSONAL RESPONSABLE;22962989;0;2;APODERADO/A;17837138;2;4592;ESCUELA BÁSICA IRENE FREI DE CID;8;81;8101;CONCEPCIÓN;2;1;2;8
2015;CAS-45744-N6J6X9;2;1;20151028;10;4;20151125;13;2;MOBILIARIO, EQUIPAMIENTO, MATERIAL DIDÁCTICO Y ELEMENTOS DE ENSEÑANZA;ÚTILES, UNIFORME Y TEXTOS ESCOLARES;ESTABLECIMIENTO EDUCACIONAL NO ENTREGA LOS TEXTOS OTORGADOS POR EL MINEDUC;23124892;0;2;ESTUDIANTE;20407099;1;8680;COLEGIO ADVENTISTA PORVENIR;13;131;13101;SANTIAGO;3;3;2;13
