AGNO;DEN_ID;DEN_CANAL;DEN_ESTADO;DEN_FEC_CREACION;DEN_MES_CREACION;DEN_TRIMESTRE_CREACION;DEN_FEC_TERMINO_DENUNCIA;DEN_OFICINA;DEN_DEPARTAMENTO;DEN_AMBITO;DEN_TEMA;DEN_SUBTEMA;FIS_ID;FIS_ID_SEGUIMIENTO;PA_ID;DEN_MRUN;DEN_AFECTADO;DEN_SEXO;DEN_TIPO;AFEC_MRUN;AFEC_SEXO;AFEC_TIPO;RBD;RSIE;EE_NOMBRE;EE_COD_REGION;EE_COD_PROVINCIA;EE_COD_COMUNA;EE_NOM_COMUNA;EE_COD_DEPE;EE_DEPE_AGRUP;AFEC_COD_ENSE2;DEN_REGION;DEN_CIBERBULLYING
2021;CAS-133673-K4W0S0;1;1;20210816;8;3;20211013;15;3;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;INCUMPLIMIENTO DE LOS REQUISITOS DE IDONEIDAD MORAL Y/O PSICOLÓGICA DEL PERSONAL DEL ESTABLECIMIENTO (PERSONAL INHABILITADO PARA TRABAJAR CON MENORES DE EDAD);211500255; ;211500255;16070509;1;2;EDUCADOR(A) DE PÁRVULOS;16070509;2;EDUCADOR(A) DE PÁRVULOS;12570;104094;COLEGIO ALTA CORDILLERA;15;151;15101;ARICA;3;3;0;15; 
2021;CAS-133675-M7M1J3;2;1;20210816;8;3;20210902;11;1;ENTREGA DEL SERVICIO EDUCATIVO EN EMERGENCIA SANITARIA POR COVID-2019;RESPECTO DE LAS MEDIDAS PARA ATENDER PÁRVULOS Y ESTUDIANTES, PRESENCIAL O A DISTANCIA, EN EMERGENCIA SANITARIA;IRREGULARIDADES POR PARTE DEL ESTABLECIMIENTO EN LA APLICACIÓN DEL PRINCIPIO DE FLEXIBILIDAD (VOLUNTARIEDAD) EN LA ASISTENCIA PRESENCIAL DE PÁRVULOS Y/O ESTUDIANTES AL ESTABLECIMIENTO; ; ; ;22384765;1;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);22384765;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);24216;106188;ESCUELA BASICA DE CHILE CHICO;11;114;11401;CHILE CHICO;2;1;0;11; 
2021;CAS-133676-Q1J1L3;1;1;20210816;8;3;20210902;1;2;ENTREGA DEL SERVICIO EDUCATIVO EN EMERGENCIA SANITARIA POR COVID-2019;RESPECTO DE LAS MEDIDAS PARA ATENDER PÁRVULOS Y ESTUDIANTES, PRESENCIAL O A DISTANCIA, EN EMERGENCIA SANITARIA;PROBLEMAS EN LA APERTURA DE ESTABLECIMIENTOS EDUCACIONALES Y ENTREGA PRESENCIAL DEL SERVICIO EDUCATIVO A PÁRVULOS Y/O ESTUDIANTES DURANTE LA EMERGENCIA SANITARIA;210100193; ; ; ;1;0;DIRECTOR(A)/ENCARGADO(A) REGIONAL SIE; ;0;DIRECTOR(A)/ENCARGADO(A) REGIONAL SIE; ; ;OTRO;1;14;1402;CAMIÑA;99;9;0;1; 
2021;CAS-133677-X6V5W4;2;1;20210816;8;3;20211015;5;3;GESTIÓN TÉCNICO-PEDAGÓGICA;JORNADA EDUCATIVA (HORAS DE CLASES O ACTIVIDADES Y HORAS NO LECTIVAS);INCUMPLIMIENTO DE HORAS DE CLASES O ACTIVIDADES;210500798; ;210500798;4075399;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);25648208;1;ESTUDIANTE;14463;104547;CTRO.INTEGRAL DE EDUCACION ALBORADA;5;51;5103;CONCÓN;3;3;4;5; 
2021;CAS-133678-N5C3P7;2;1;20210816;8;3;20210825;13;1;ENTREGA DEL SERVICIO EDUCATIVO EN EMERGENCIA SANITARIA POR COVID-2019;RESPECTO DE LAS MEDIDAS PARA ATENDER PÁRVULOS Y ESTUDIANTES, PRESENCIAL O A DISTANCIA, EN EMERGENCIA SANITARIA;IRREGULARIDADES EN LA APLICACIÓN DE LOS PROTOCOLOS DURANTE LA EMERGENCIA SANITARIA (PROTOCOLO DE LIMPIEZA Y DESINFECCIÓN, DE MEDIDAS SANITARIAS Y DE ACTUACIÓN FRENTE CASOS DE SOSPECHA O CONFIRMACIÓN DE CONTAGIO DE COVID-19); ; ; ;17896011;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);4797285;2;ESTUDIANTE;9200;103035;COLEGIO PARTICULAR JORGE PRIETO LETELIER;13;131;13122;PEÑALOLÉN;3;3;2;13; 
2021;CAS-133681-D2G4B1;2;1;20210816;8;3;20210906;10;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;10317999;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);5975130;1;ESTUDIANTE;7707;102629;COLEGIO INMACULADA CONCEPCION;10;101;10101;PUERTO MONTT;3;3;2;10;0
2021;CAS-133682-T2G5S2;1;1;20210816;8;3;20220201;13;3;CONVIVENCIA;MALTRATO A MIEMBROS ADULTOS DE LA COMUNIDAD EDUCATIVA;MALTRATO DE PADRE, MADRE Y/O APODERADO (A) HACIA PERSONAL DEL ESTABLECIMIENTO (DOCENTES, EDUCADORES, OTRO);211303387; ;211303387;19390658;1;2;DOCENTE;19390658;2;DOCENTE;8909;102933;COLEGIO BRADFORD SCHOOL;13;131;13132;VITACURA;4;4;0;13; 
2021;CAS-133686-X8W4H3;2;1;20210816;8;3;20211203;8;3;GESTIÓN TÉCNICO-PEDAGÓGICA;JORNADA EDUCATIVA (HORAS DE CLASES O ACTIVIDADES Y HORAS NO LECTIVAS);INCUMPLIMIENTO DE HORAS DE CLASES O ACTIVIDADES;210801394; ;210801394;15061714;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);26190341;1;ESTUDIANTE;18128;105540;COLEGIO SANTO TOMÁS;8;83;8301;LOS ANGELES;3;3;1;8; 
2021;CAS-133687-K3H8Q1;2;1;20210816;8;3;20210823;13;1;ENTREGA DEL SERVICIO EDUCATIVO EN EMERGENCIA SANITARIA POR COVID-2019;RESPECTO DE LAS MEDIDAS PARA ATENDER PÁRVULOS Y ESTUDIANTES, PRESENCIAL O A DISTANCIA, EN EMERGENCIA SANITARIA;IRREGULARIDADES POR PARTE DEL ESTABLECIMIENTO EN LA APLICACIÓN DEL PRINCIPIO DE FLEXIBILIDAD (VOLUNTARIEDAD) EN LA ASISTENCIA PRESENCIAL DE PÁRVULOS Y/O ESTUDIANTES AL ESTABLECIMIENTO; ; ; ;3562025;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);1332617;1;ESTUDIANTE;26081;106954;ESCUELA ESP. DICKENS COLLEGE;13;131;13108;INDEPENDENCIA;3;3;1;13; 
2021;CAS-133688-C6X3X7;2;1;20210816;8;3;20210831;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;17775226;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);13689040;2;ESTUDIANTE;2101;100856;COLEGIO BASICO LORENZO BAEZA VEGA;5;52;5201;ISLA DE PASCUA;2;1;2;5; 
2021;CAS-133689-Z0T9K6;1;1;20210816;8;3;20211110;8;3;MOBILIARIO, EQUIPAMIENTO, MATERIAL DIDÁCTICO Y ELEMENTOS DE ENSEÑANZA;MOBILIARIO, EQUIPAMIENTO, ELEMENTOS DE ENSEÑANZA Y MATERIAL DIDÁCTICO;MOBILIARIO Y EQUIPAMIENTO INSUFICIENTES, INADECUADOS, INSEGUROS Y/O INSALUBRES (EJ. MESAS, SILLAS, SISTEMA DE CALEFACCIÓN, JUEGOS DE PATIO, OTROS);210801127; ;210801127;25846131;1;0;DIRECTOR(A)/ENCARGADO(A) REGIONAL SIE;25846131;0;DIRECTOR(A)/ENCARGADO(A) REGIONAL SIE;4199;101663;ESCUELA BASICA LA AGUADA DE CUEL;8;83;8301;LOS ANGELES;2;1;0;8; 
2021;CAS-133690-X2Q8Q4;1;1;20210816;8;3;20211126;10;3;INFRAESTRUCTURA;LOCAL O INFRAESTRUCTURA DEL ESTABLECIMIENTO EDUCACIONAL;FALTA O DEFICIENCIAS EN LA INFRAESTRUCTURA DEL ESTABLECIMIENTO;211001024; ;211001024;23392145;1;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);23392145;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);7637;102595;ESCUELA N 7 ARABE-SIRIA;10;101;10101;PUERTO MONTT;2;1;2;10; 
2021;CAS-133692-B5K9T8;2;1;20210816;8;3;20210901;10;1;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;FALTA O AUSENCIA DEL PERSONAL DEL ESTABLECIMIENTO; ; ; ;3216622;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);20815226;1;ESTUDIANTE;40316;107739;COLEGIO PUMANQUE;10;101;10101;PUERTO MONTT;3;3;5;10; 
2021;CAS-133694-X5T4T3;2;1;20210816;8;3;20210910;5;2;ENTREGA DEL SERVICIO EDUCATIVO EN EMERGENCIA SANITARIA POR COVID-2019;RESPECTO DE LAS MEDIDAS PARA ATENDER PÁRVULOS Y ESTUDIANTES, PRESENCIAL O A DISTANCIA, EN EMERGENCIA SANITARIA;IRREGULARIDADES POR PARTE DEL ESTABLECIMIENTO EN LA APLICACIÓN DEL PRINCIPIO DE FLEXIBILIDAD (VOLUNTARIEDAD) EN LA ASISTENCIA PRESENCIAL DE PÁRVULOS Y/O ESTUDIANTES AL ESTABLECIMIENTO;210501094; ; ;20639993;1;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);20639993;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);14466; ;COLEGIO ALBORADA DE CURAUMA;5;51;5101;VALPARAÍSO;4;4;2;5; 
2021;CAS-133695-J5W9X8;2;1;20210816;8;3;20210924;6;2;ENTREGA DEL SERVICIO EDUCATIVO EN EMERGENCIA SANITARIA POR COVID-2019;RESPECTO DE LAS MEDIDAS PARA ATENDER PÁRVULOS Y ESTUDIANTES, PRESENCIAL O A DISTANCIA, EN EMERGENCIA SANITARIA;PROBLEMAS EN LA APERTURA DE ESTABLECIMIENTOS EDUCACIONALES Y ENTREGA PRESENCIAL DEL SERVICIO EDUCATIVO A PÁRVULOS Y/O ESTUDIANTES DURANTE LA EMERGENCIA SANITARIA;210600655; ; ;2950511;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);13555356;1;ESTUDIANTE;2320;100970;VIOLETA FUENTES CARVAJAL;6;61;6114;QUINTA DE TILCOCO;2;1;2;6; 
2021;CAS-133696-B0Q5X0;2;1;20210816;8;3;20220117;9;2;INFRAESTRUCTURA;LOCAL O INFRAESTRUCTURA DEL ESTABLECIMIENTO EDUCACIONAL;FALTA O DEFICIENCIAS EN LA INFRAESTRUCTURA DEL ESTABLECIMIENTO;210900930; ; ;5354096;1;2;DOCENTE;5354096;2;DOCENTE;6397;102332;LICEO MUNICIPAL BARROS ARANA;9;91;9117;TEODORO SCHMIDT;6;2;0;9; 
2021;CAS-133697-W7G4P2;2;1;20210817;8;3;20211105;13;3;GESTIÓN TÉCNICO-PEDAGÓGICA;REGLAMENTO DE EVALUACIÓN, CALIFICACIÓN Y PROMOCIÓN;IRREGULARIDADES EN EL PROCEDIMIENTO DE EVALUACIÓN Y CALIFICACIÓN DE LOS PÁRVULOS Y/O ESTUDIANTES;211302663; ;211302663;18209954;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);14189783;1;ESTUDIANTE;8754;102886;COLEGIO HISPANO AMERICANO;13;131;13101;SANTIAGO;4;4;2;13; 
2021;CAS-133698-B0B3V3;1;1;20210817;8;3;20210830;1;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;13411030;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);16293139;1;ESTUDIANTE;12655; ;COLEGIO SAN PEDRO;1;11;1107;ALTO HOSPICIO;3;3;2;1; 
2021;CAS-133699-P1N4V4;2;1;20210817;8;3;20210910;6;2;INFRAESTRUCTURA;LOCAL O INFRAESTRUCTURA DEL ESTABLECIMIENTO EDUCACIONAL;FALTA O DEFICIENCIAS EN LA INFRAESTRUCTURA DEL ESTABLECIMIENTO;210600600; ; ;6611433;1;2;OTRO TIPO DE CIUDADANO(A);6611433;2;OTRO TIPO DE CIUDADANO(A);15600;104841;ALBERTO HURTADO CRUCHAGA;6;61;6105;DOÑIHUE;3;3;2;6; 
2021;CAS-133700-G9Z1B2;2;1;20210817;8;3;20210901;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;18209954;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);14189783;1;ESTUDIANTE;8754;102886;COLEGIO HISPANO AMERICANO;13;131;13101;SANTIAGO;4;4;2;13; 
2021;CAS-133701-S9D5Q4;1;1;20210817;8;3;20211116;1;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;210100235; ;210100235;8483010;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);18369993;1;ESTUDIANTE;12672;104129;COLEGIO SALESIANO DE IQUIQUE;1;11;1101;IQUIQUE;3;3;5;1; 
2021;CAS-133702-W1N4D7;1;1;20210817;8;3;20210910;9;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;882462;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);25316592;2;ESTUDIANTE;5894;102234;ESCUELA PARTICULAR LA ESTRELLA;9;91;9113;PERQUENCO;3;3;1;9; 
2021;CAS-133703-W0Q7H7;2;1;20210817;8;3;20210824;10;1;MOBILIARIO, EQUIPAMIENTO, MATERIAL DIDÁCTICO Y ELEMENTOS DE ENSEÑANZA;ÚTILES, UNIFORME Y TEXTOS ESCOLARES;ESTABLECIMIENTO EDUCACIONAL NO ENTREGA LOS TEXTOS OTORGADOS POR EL MINEDUC; ; ; ;21096723;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);13661569;1;ESTUDIANTE;7823; ;ESCUELA RURAL EL YALE;10;101;10102;CALBUCO;2;1;2;10; 
2021;CAS-133704-M5G6H4;1;1;20210817;8;3;20210907;9;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;24841807;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);5261969;1;ESTUDIANTE;5590;102122;COMPLEJO EDUC. UN AMANECER EN LA ARAUCANIA;9;91;9101;TEMUCO;2;1;5;9;0
2021;CAS-133705-N0Z3J5;1;1;20210817;8;3;20210908;10;1;GESTIÓN TÉCNICO-PEDAGÓGICA;REGLAMENTO DE EVALUACIÓN, CALIFICACIÓN Y PROMOCIÓN;IRREGULARIDADES EN EL PROCEDIMIENTO DE EVALUACIÓN Y CALIFICACIÓN DE LOS PÁRVULOS Y/O ESTUDIANTES; ; ; ;3804234;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);9806486;2;ESTUDIANTE;22262;106002;COLEGIO SAN CRISTOBAL;10;101;10106;LOS MUERMOS;3;3;2;10; 
2021;CAS-133707-R3C2N8;1;1;20210817;8;3;20210907;5;2;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;210501024; ; ;362198;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);25188585;2;ESTUDIANTE;1752;100709;ESCUELA PARTICULAR SANTA FILOMENA;5;51;5109;VIÑA DEL MAR;3;3;1;5; 
2021;CAS-133708-G0M3B8;1;1;20210817;8;3;20211029;13;3;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;EXPULSIÓN DE PÁRVULO Y/O ESTUDIANTE;211302455; ;211302455;8735816;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);25356871;1;ESTUDIANTE;25581;106691;ESCUELA ESP. SAN JOSE OBRERO;13;131;13101;SANTIAGO;3;3;1;13; 
2021;CAS-133709-G2G5F9;2;1;20210817;8;3;20210830;7;1;ENTREGA DEL SERVICIO EDUCATIVO EN EMERGENCIA SANITARIA POR COVID-2019;RESPECTO DE LAS MEDIDAS PARA ATENDER PÁRVULOS Y ESTUDIANTES, PRESENCIAL O A DISTANCIA, EN EMERGENCIA SANITARIA;PROBLEMAS EN LA APERTURA DE ESTABLECIMIENTOS EDUCACIONALES Y ENTREGA PRESENCIAL DEL SERVICIO EDUCATIVO A PÁRVULOS Y/O ESTUDIANTES DURANTE LA EMERGENCIA SANITARIA; ; ; ;9194790;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);11393407;2;ESTUDIANTE;3431;101419;COLEGIO SAN JOSE;7;74;7404;PARRAL;3;3;5;7; 
2021;CAS-133711-D5V3G6;1;1;20210817;8;3;20210921;16;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ; ;1;0;DIRECTOR(A)/ENCARGADO(A) REGIONAL SIE; ;0;DIRECTOR(A)/ENCARGADO(A) REGIONAL SIE;3691;101506;ESCUELA PAUL HARRIS;16;161;16101;CHILLÁN;2;1;0;16; 
2021;CAS-133712-R9P3P6;2;1;20210817;8;3;20210825;7;1;ENTREGA DEL SERVICIO EDUCATIVO EN EMERGENCIA SANITARIA POR COVID-2019;RESPECTO DE LAS MEDIDAS PARA ATENDER PÁRVULOS Y ESTUDIANTES, PRESENCIAL O A DISTANCIA, EN EMERGENCIA SANITARIA;PROBLEMAS EN LA APERTURA DE ESTABLECIMIENTOS EDUCACIONALES Y ENTREGA PRESENCIAL DEL SERVICIO EDUCATIVO A PÁRVULOS Y/O ESTUDIANTES DURANTE LA EMERGENCIA SANITARIA; ; ; ;14775351;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);6299730;2;ESTUDIANTE;3431;101419;COLEGIO SAN JOSE;7;74;7404;PARRAL;3;3;2;7; 
2021;CAS-133713-J4C3Y1;1;1;20210817;8;3;20210820;13;1;CONVIVENCIA;SITUACIONES DE CONNOTACIÓN SEXUAL;SITUACIONES DE CONNOTACIÓN SEXUAL DE ADULTO A PÁRVULOS Y/O ESTUDIANTES; ; ; ;27085015;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);26567083;2;ESTUDIANTE; ;122799;MIAEYELEN MONTESSORI;13;131;13130;SAN MIGUEL;11;6;1;13; 
2021;CAS-133714-M4M8R0;2;1;20210817;8;3;20210830;7;1;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;FALTA O AUSENCIA DEL PERSONAL DEL ESTABLECIMIENTO; ; ; ;18079653;1;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);18079653;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);2787;101172;COLEGIO SANTO TOMAS DE CURICO;7;73;7301;CURICÓ;3;3;0;7; 
2021;CAS-133715-L1P2J9;2;1;20210817;8;3;20210818;5;1;CONVIVENCIA;SITUACIONES DE CONNOTACIÓN SEXUAL;SITUACIONES DE CONNOTACIÓN SEXUAL DE ADULTO A PÁRVULOS Y/O ESTUDIANTES; ; ; ;3798835;0;2;DIRECTOR(A);23185033;1;ESTUDIANTE;14890;104762;ESCUELA ESPECIAL CICED;5;58;5801;QUILPUÉ;3;3;4;5; 
2021;CAS-133717-S3S3C7;2;1;20210817;8;3;20211215;6;3;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;FALTA O AUSENCIA DEL PERSONAL DEL ESTABLECIMIENTO;210600602; ;210600602;19042548;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);16722606;2;ESTUDIANTE;2486; ;LICEO MUNICIPAL COMPLEJO EDUC. CHIMBARONGO;6;63;6303;CHIMBARONGO;6;2;7;6; 
2021;CAS-133718-K4G9W4;2;1;20210817;8;3;20210831;4;1;ENTREGA DEL SERVICIO EDUCATIVO EN EMERGENCIA SANITARIA POR COVID-2019;RESPECTO DE LAS MEDIDAS PARA ATENDER PÁRVULOS Y ESTUDIANTES, PRESENCIAL O A DISTANCIA, EN EMERGENCIA SANITARIA;IRREGULARIDADES POR PARTE DEL ESTABLECIMIENTO EN LA APLICACIÓN DEL PRINCIPIO DE FLEXIBILIDAD (VOLUNTARIEDAD) EN LA ASISTENCIA PRESENCIAL DE PÁRVULOS Y/O ESTUDIANTES AL ESTABLECIMIENTO; ; ; ;22789017;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);18689543;2;ESTUDIANTE;13450;104372;COLEGIO ANDRES BELLO - PAMPA;4;41;4101;LA SERENA;4;4;2;4; 
2021;CAS-133719-B3P7S9;2;1;20210817;8;3;20210831;7;1;CONVIVENCIA;DERECHOS Y GARANTÍAS CONSTITUCIONALES;VULNERACIÓN DE LAS GARANTÍAS CONSTITUCIONALES DE LIBERTAD DE ENSEÑANZA, LIBERTAD DE EXPRESIÓN Y DE CONCIENCIA; ; ; ;7864980;1;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);7864980;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);2787;101172;COLEGIO SANTO TOMAS DE CURICO;7;73;7301;CURICÓ;3;3;0;7; 
2021;CAS-133720-Y1T1Y7;2;1;20210817;8;3;20210927;16;3;GESTIÓN TÉCNICO-PEDAGÓGICA;REGLAMENTO DE EVALUACIÓN, CALIFICACIÓN Y PROMOCIÓN;IRREGULARIDADES EN EL PROCEDIMIENTO DE EVALUACIÓN Y CALIFICACIÓN DE LOS PÁRVULOS Y/O ESTUDIANTES;211600318; ;211600318;23016975;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);26286912;1;ESTUDIANTE;3718;101517;INSTITUTO SANTA MARIA;16;161;16101;CHILLÁN;3;3;1;16; 
2021;CAS-133721-K3J3K7;2;1;20210817;8;3;20210830;7;1;CONVIVENCIA;DERECHOS Y GARANTÍAS CONSTITUCIONALES;VULNERACIÓN DE LAS GARANTÍAS CONSTITUCIONALES DE LIBERTAD DE ENSEÑANZA, LIBERTAD DE EXPRESIÓN Y DE CONCIENCIA; ; ; ;17728931;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);432313;2;ESTUDIANTE;2787;101172;COLEGIO SANTO TOMAS DE CURICO;7;73;7301;CURICÓ;3;3;2;7; 
2021;CAS-133722-C0R4S2;2;1;20210818;8;3;20210830;7;1;CONVIVENCIA;DERECHOS Y GARANTÍAS CONSTITUCIONALES;VULNERACIÓN DE LAS GARANTÍAS CONSTITUCIONALES DE LIBERTAD DE ENSEÑANZA, LIBERTAD DE EXPRESIÓN Y DE CONCIENCIA; ; ; ;16025143;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);24788614;1;ESTUDIANTE;2787;101172;COLEGIO SANTO TOMAS DE CURICO;7;73;7301;CURICÓ;3;3;2;7; 
2021;CAS-133723-B6N9X4;2;1;20210818;8;3;20210831;13;1;ENTREGA DEL SERVICIO EDUCATIVO EN EMERGENCIA SANITARIA POR COVID-2019;RESPECTO DE LAS MEDIDAS PARA ATENDER PÁRVULOS Y ESTUDIANTES, PRESENCIAL O A DISTANCIA, EN EMERGENCIA SANITARIA;IRREGULARIDADES EN LA ENTREGA DEL SERVICIO EDUCATIVO A PÁRVULOS Y/O ESTUDIANTES MEDIANTE MODALIDAD REMOTA DURANTE LA EMERGENCIA SANITARIA; ; ; ;18249336;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);12880026;2;ESTUDIANTE;24448;106236;COLEGIO ARTISTICO EL SALVADOR ANEXO;13;131;13110;LA FLORIDA;3;3;2;13; 
2021;CAS-133724-W6P4L2;1;1;20210818;8;3;20211029;13;3;INFRAESTRUCTURA;LOCAL O INFRAESTRUCTURA DEL ESTABLECIMIENTO EDUCACIONAL;FALTA O DEFICIENCIAS EN LA INFRAESTRUCTURA DEL ESTABLECIMIENTO;211302462; ;211302462;13646014;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);9153104;2;ESTUDIANTE;9653;103195;ESCUELA BASICA PRESBITERIANA EL SALVADOR;13;131;13111;LA GRANJA;3;3;2;13; 
2021;CAS-133725-V0B8B2;2;1;20210818;8;3;20210831;13;1;ENTREGA DEL SERVICIO EDUCATIVO EN EMERGENCIA SANITARIA POR COVID-2019;RESPECTO DE LAS MEDIDAS PARA ATENDER PÁRVULOS Y ESTUDIANTES, PRESENCIAL O A DISTANCIA, EN EMERGENCIA SANITARIA;IRREGULARIDADES POR PARTE DEL ESTABLECIMIENTO EN LA APLICACIÓN DEL PRINCIPIO DE FLEXIBILIDAD (VOLUNTARIEDAD) EN LA ASISTENCIA PRESENCIAL DE PÁRVULOS Y/O ESTUDIANTES AL ESTABLECIMIENTO; ; ; ;13571746;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);23633473;2;ESTUDIANTE;9058; ;INSTITUTO SUPERIOR DE COMERCIO DIEGO PORT;13;131;13120;ÑUÑOA;5;5;7;13; 
2021;CAS-133726-B5W0R9;1;1;20210818;8;3;20211008;10;3;INFRAESTRUCTURA;LOCAL O INFRAESTRUCTURA DEL ESTABLECIMIENTO EDUCACIONAL;FALTA O DEFICIENCIAS EN LA INFRAESTRUCTURA DEL ESTABLECIMIENTO;211000822; ;211000822;25846131;1;0;DIRECTOR(A)/ENCARGADO(A) REGIONAL SIE;25846131;0;DIRECTOR(A)/ENCARGADO(A) REGIONAL SIE;7626; ;INSTITUTO COMERCIAL DE PUERTO MONTT;10;101;10101;PUERTO MONTT;2;1;0;10; 
2021;CAS-133728-J9P6Z3;1;1;20210818;8;3;20211108;15;3;INFRAESTRUCTURA;LOCAL O INFRAESTRUCTURA DEL ESTABLECIMIENTO EDUCACIONAL;FALTA O DEFICIENCIAS EN LA INFRAESTRUCTURA DEL ESTABLECIMIENTO;211500261; ;211500261;25846131;1;0;SUPERINTENDENCIA DE EDUCACIÓN;25846131;0;SUPERINTENDENCIA DE EDUCACIÓN;28;100017;ESCUELA RICARDO SILVA ARRIAGADA;15;151;15101;ARICA;6;2;0;15; 
2021;CAS-133729-W0D9C4;1;1;20210818;8;3;20220110;13;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;211303769; ;211303769;12687681;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);1448633;2;ESTUDIANTE;25028;106383;CENTRO EDUC. DIEGO DE ALMAGRO;13;131;13122;PEÑALOLÉN;3;3;2;13; 
2021;CAS-133730-K6D7G0;2;1;20210818;8;3;20210907;8;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;SUSPENSIÓN DE CLASES A PÁRVULO Y/O ESTUDIANTE; ; ; ;10505672;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);17010790;1;ESTUDIANTE;11706;103925;LICEO PARTICULAR LOS ANDES;8;81;8108;SAN PEDRO DE LA PAZ;3;3;2;8; 
